text,review_index,text_processed
Es un apartamento de buen precio y cerca de Sevilla,3_44,apartamento buen precio cerca sevilla
Esta a 15 min de Sevilla en coche,3_44,15 min sevilla coche
"En hora punta por la mañana, tener en cuenta que se tarda el doble",3_44,hora punta manana tener cuenta tarda doble
El apartamento estaba limpio y es amplio,3_44,apartamento limpio amplio
Si no quieres gastar mucho es una buena opcion,3_44,no quieres gastar buena opcion
Dos noches 75 euros,3_44,dos noches 75 euros
"Se puede aparcar bien y si no hay parquing por 5 euros, aunque no es necesario",3_44,puede aparcar bien no parquing 5 euros aunque no necesario
Tiene las 24h alguien en la recepcion,3_44,24h alguien recepcion
"Mairena de Aljarafe tiene muchos bares y centro cial, pero necesitas coche desde el apartamento para llegar",3_44,mairena aljarafe bares centro cial necesitas coche apartamento llegar
Estancia,3_45,estancia
"Nos quedamos dos días en el hotel apartamento, nos llevamos a nuestra perrita ya que el hotel aceptan mascotas algo que nos encantó, al llegar tienen un bebedero para que puedan beber un detalle",3_45,quedamos dos dias apartamento llevamos perrita aceptan mascotas encanto llegar bebedero puedan beber detalle
"Las habitaciones son muy amplias, lo único es que falta un poco de limpieza en la terraza",3_45,habitaciones amplias unico falta limpieza terraza
"La piscina muy bien, como sugerencia no estaría mal un sitio para poder dejar a las mascotas y que puedan estar entretenidas",3_45,piscina bien sugerencia no mal sitio poder dejar mascotas puedan entretenidas
"Calidad- precio, recomendable",3_45,calidad precio recomendable
Debe mejorar,3_46,debe mejorar
"Hotel muy céntrico en Sevilla muy apropiada para hacer turismo, de hecho es su perfil de clientes",3_46,centrico sevilla apropiada hacer turismo hecho perfil clientes
"En cuanto al hotel en si tiene mucho que mejorar, ya que el mobiliario necesita un cambio",3_46,cuanto mejorar mobiliario necesita cambio
"En cuanto a protocolo COVID, este es más bien escaso, sobretodo en el desayuno, que se realiza en un salón sin ventilación con un buffet que tan solo tiene asistido la parte de huevos/tortitas",3_46,cuanto protocolo covid bien escaso sobretodo desayuno realiza salon sin ventilacion buffet tan solo asistido parte huevos tortitas
"Aunque en la web anuncián que todos los alimentos van envasados individualmente, al llegar allí ves que no es verdad",3_46,aunque web anuncian alimentos van envasados individualmente llegar alli ves no verdad
En cuanto a limpieza bastante correcto,3_46,cuanto limpieza bastante correcto
"Encantador, pero algo justo en espacio y confort",3_47,encantador justo espacio confort
"Hotel boutique encantador, con una inmejorable ubicación en el corazón del Barrio de Santa Cruz, siempre que no vayas en coche",3_47,boutique encantador inmejorable ubicacion corazon barrio santa cruz siempre no vayas coche
Servicio muy amable y con absoluta disponibilidad,3_47,servicio amable absoluta disponibilidad
"El patio andaluz le da vida y es el corazón del hotel, pero ya no hay mucho mas espacio, tan un salón-biblioteca y un comedor muy reducido",3_47,patio andaluz da vida corazon no espacio tan salon biblioteca comedor reducido
"La habitación es escasa de amplitud, un TV de 32"" y colgado en un lateral, un armario minúsculo de apenas solo 50 cm de ancho",3_47,habitacion escasa amplitud tv 32 colgado lateral armario minusculo apenas solo 50 cm ancho
Un sillón y un taburete,3_47,sillon taburete
"Y el baño con bañera, sin ducha",3_47,bano banera sin ducha
"Los desayunos tambien son de gran calidad, pero muy justos en surtido, y algo lentos en servicio",3_47,desayunos gran calidad justos surtido lentos servicio
"En definitiva, algo caro (255€ noche), no por los servicio, sino por el comfort y espacio",3_47,definitiva caro 255 noche no servicio sino comfort espacio
Pésimo trato personas celiacas,3_48,pesimo trato personas celiacas
Después de llamar con antelación indicándolo y de comunicarlo de nuevo cuando llegamos he tenido problemas dos días con el desayuno hasta que indignada hablé con el responsable del restaurante,3_48,despues llamar antelacion indicandolo comunicarlo nuevo llegamos problemas dos dias desayuno indignada hable responsable restaurante
No hay ni un pequeño espacio con productos sin gluten solo te ponen el pan y no hay nada para poderlo tostar y mi sorpresa que cuando pedí que lo hicieran en la cocina en un sartén limpia se negaron hasta que reclame,3_48,no pequeno espacio productos sin gluten solo ponen pan no nada poderlo tostar sorpresa pedi hicieran cocina sarten limpia negaron reclame
No hay información de alérgenos de los alimentos,3_48,no informacion alergenos alimentos
Este hotel debería ser mucho mejor en todo,3_49,deberia ser mejor
Un hotel tan emblemático y cada año pierde imagen ,3_49,tan emblematico cada ano pierde imagen
Nos asignaron una habitación sucia ,3_49,asignaron habitacion sucia
Llamamos a las 9,3_49,llamamos 9
30 pm reclamado el turn down service y nos dicen que solo hay una camarera y que el turn down service es hasta las 11,3_49,30 pm reclamado turn down service dicen solo camarera turn down service 11
30 pm,3_49,30 pm
A esa hora ya no hace falta descubierta !  En la habitación no había como es normal una carta del director dando la bienvenida ni frutas ni nada ,3_49,hora no hace falta descubierta habitacion no normal carta director dando bienvenida frutas nada
El balcón estaba cerrado y nos dicen que bajemos a recepción a firmar un disclaim form si queremos salir al balcón ,3_49,balcon cerrado dicen bajemos recepcion firmar disclaim form queremos salir balcon
Haberlo dicho al check in   La decoración de los pasillos con las fotos repetidas de la crin del caballo y los muebles nuevos tipo IKEA no son para este gran hotel   Las amenidades en bit éxitos de plásticos demuestran poco interés por el medio ambiente   El desayuno es vulgar para un hotel…,3_49,haberlo dicho check in decoracion pasillos fotos repetidas crin caballo muebles nuevos tipo ikea no gran amenidades bit exitos plasticos demuestran interes medio ambiente desayuno vulgar
Hotel Petit Palace ,3_50,petit palace
"Muy bien situado en pleno centro de Sevilla,con todas las comodidades para ir andando a los sitios",3_50,bien situado pleno centro sevillacon todas comodidades ir andando sitios
La recepcionista súper agradable salió a buscarnos porque como está tan céntrico con calles estrechas el GPS lo quitamos y decidimos llamar al hotel para que nos indicara mejor,3_50,recepcionista super agradable salio buscarnos tan centrico calles estrechas gps quitamos decidimos llamar indicara mejor
"Lo único que la ventana de la habitación era fija y no se puede ventilar,para eso tienes que poner el aire;por lo demás muy bien todo",3_50,unico ventana habitacion fija no puede ventilarpara poner airepor demas bien
Normal,3_51,normal
Muy bien ubicado,3_51,bien ubicado
"Habitación linda, cumplida, bien aprovechados los espacios",3_51,habitacion linda cumplida bien aprovechados espacios
"Había algodón, hisopos, carilinas, peine",3_51,algodon hisopos carilinas peine
"Jabón líquido para el cuerpo, crema, shampoo y acondicionador",3_51,jabon liquido cuerpo crema shampoo acondicionador
Uno de los días pedimos que nos llamaran a un horario y no lo hicieron y nos despertamos tarde,3_51,dias pedimos llamaran horario no hicieron despertamos tarde
Hay croissants y budines disponibles en el lobby,3_51,croissants budines disponibles lobby
"Desayuno: jugos, leche, café, agua, cereales, panes, croissants, budines, fiambres, quesos, frutos secos, tortilla",3_51,desayuno jugos leche cafe agua cereales panes croissants budines fiambres quesos frutos secos tortilla
Había un gorro de baño usado en mi baño,3_51,gorro bano usado bano
Había olor a encierro en el cuarto y hacía mucho calor,3_51,olor encierro cuarto hacia calor
Más de una toalla tenía manchas amarillentas,3_51,toalla manchas amarillentas
"Están arreglando/remodelando algunos de los cuartos y hay obras, por ende bastante ruido",3_51,arreglando remodelando cuartos obras ende bastante ruido
Necesario renovar habitaciones,3_52,necesario renovar habitaciones
"Necesita un cambio de camas total, los colchones y las almohadas son incómodas",3_52,necesita cambio camas total colchones almohadas incomodas
La ducha escaso el caudal de agua y el desayuno mejorar la calidad,3_52,ducha escaso caudal agua desayuno mejorar calidad
El wifi muy bueno así como la ubicación del hotel,3_52,wifi bueno asi ubicacion
Excelente ubicacion,3_53,excelente ubicacion
"La ubicación es perfecta aunque encontrarlo no fue tarea fácil y menoa si se llega a Sevilla en auto (se encuentra sobre una pequeña calle peatonal) por lo que recomiendo seleccionar previamente un estacionamiento cercano ya que no queda alternativa mas que ir caminando para acceder con las valijas) Hotel sencillo, habitaciones pequeñas",3_53,ubicacion perfecta aunque encontrarlo no tarea facil menoa llega sevilla auto encuentra pequena calle peatonal recomiendo seleccionar previamente estacionamiento cercano no queda alternativa ir caminando acceder valijas sencillo habitaciones pequenas
Personal muy amable ya tengo ante cualquier requerimiento,3_53,personal amable cualquier requerimiento
Fin de semana en Sevilla,3_54,fin semana sevilla
"Buena localización, el hotel en si bastante acogedor, aunque quedan detallles por mejorar, como la comodidad del sofá cama (bastante incómodo para niños, mucho peor para un adulto)",3_54,buena localizacion bastante acogedor aunque quedan detales mejorar comodidad sofa cama bastante incomodo ninos peor adulto
El personal bastante amable,3_54,personal bastante amable
Puede mejorar,3_55,puede mejorar
Calor en el dormitorio,3_55,calor dormitorio
Escaleras incómodas en dormitorio,3_55,escaleras incomodas dormitorio
La reserva de parking debería dejarse echa por teléfono,3_55,reserva parking deberia dejarse echa telefono
Tuvimos que llevar el coche a un parking público en el que me rozaron el coche y al cual teníamos a una distancia de 15 minutos andando,3_55,llevar coche parking publico rozaron coche distancia 15 minutos andando
Aceptable,3_56,aceptable
"precio pagado ha sido bastante caro para una noche, sin vistas, ni desayuno, y sin garaje",3_56,precio pagado sido bastante caro noche sin vistas desayuno sin garaje
"También la terraza con vistas muy bonitas, pero sin zona de fumadores, teniendo que bajar tantas plantas para fumar",3_56,terraza vistas bonitas sin zona fumadores bajar tantas plantas fumar
Personal poco servicial,3_57,personal servicial
Hemos pasado 2 noches en este hotel y la verdad que nos hemos ido con mal sabor de boca,3_57,pasado 2 noches verdad ido mal sabor boca
"A la llegada el personal de recepción muy seco y poco amable, como no estaba la habitación lista salimos a dar un paseo y a la vuelta ya en la habitación cruzandonos a la entrada con personal del departamento de pisos han entrado a la habitación sin siquiera tocar la puerta ni dar tiempo a decir nada",3_57,llegada personal recepcion seco amable no habitacion lista salimos dar paseo vuelta habitacion cruzandonos entrada personal departamento pisos entrado habitacion sin siquiera tocar puerta dar tiempo decir nada
"La habitación limpia y camas cómodas, eso sí un poco pequeñas",3_57,habitacion limpia camas comodas pequenas
Pedimos una plancha y no tenían sólo servicio de lavandería,3_57,pedimos plancha no solo servicio lavanderia
El desayuno muy bien pero la zona del Buffet muy pequeña para todo el producto que ofrecen,3_57,desayuno bien zona buffet pequena producto ofrecen
Pedimos agua durante el desayuno y el personal de restaurante nos dijo que la teníamos en el buffet que la cogieramos nosotros mismos,3_57,pedimos agua desayuno personal restaurante dijo buffet cogieramos mismos
