text,text_processed
"Aunque en la web anuncián que todos los alimentos van envasados individualmente, al llegar allí ves que no es verdad",aunque web anuncian alimentos van envasados individualmente llegar alli ves no verdad
En cuanto a limpieza bastante correcto,cuanto limpieza bastante correcto
"Encantador, pero algo justo en espacio y confort",encantador justo espacio confort
"Hotel boutique encantador, con una inmejorable ubicación en el corazón del Barrio de Santa Cruz, siempre que no vayas en coche",boutique encantador inmejorable ubicacion corazon barrio santa cruz siempre no vayas coche
Servicio muy amable y con absoluta disponibilidad,servicio amable absoluta disponibilidad
"El patio andaluz le da vida y es el corazón del hotel, pero ya no hay mucho mas espacio, tan un salón-biblioteca y un comedor muy reducido",patio andaluz da vida corazon no espacio tan salon biblioteca comedor reducido
"La habitación es escasa de amplitud, un TV de 32"" y colgado en un lateral, un armario minúsculo de apenas solo 50 cm de ancho",habitacion escasa amplitud tv 32 colgado lateral armario minusculo apenas solo 50 cm ancho
Un sillón y un taburete,sillon taburete
"Y el baño con bañera, sin ducha",bano banera sin ducha
"Los desayunos tambien son de gran calidad, pero muy justos en surtido, y algo lentos en servicio",desayunos gran calidad justos surtido lentos servicio
"En definitiva, algo caro (255€ noche), no por los servicio, sino por el comfort y espacio",definitiva caro 255 noche no servicio sino comfort espacio
Pésimo trato personas celiacas,pesimo trato personas celiacas
Después de llamar con antelación indicándolo y de comunicarlo de nuevo cuando llegamos he tenido problemas dos días con el desayuno hasta que indignada hablé con el responsable del restaurante,despues llamar antelacion indicandolo comunicarlo nuevo llegamos problemas dos dias desayuno indignada hable responsable restaurante
No hay ni un pequeño espacio con productos sin gluten solo te ponen el pan y no hay nada para poderlo tostar y mi sorpresa que cuando pedí que lo hicieran en la cocina en un sartén limpia se negaron hasta que reclame,no pequeno espacio productos sin gluten solo ponen pan no nada poderlo tostar sorpresa pedi hicieran cocina sarten limpia negaron reclame
No hay información de alérgenos de los alimentos,no informacion alergenos alimentos
Este hotel debería ser mucho mejor en todo,deberia ser mejor
Un hotel tan emblemático y cada año pierde imagen ,tan emblematico cada ano pierde imagen
Nos asignaron una habitación sucia ,asignaron habitacion sucia
Llamamos a las 9,llamamos 9
30 pm reclamado el turn down service y nos dicen que solo hay una camarera y que el turn down service es hasta las 11,30 pm reclamado turn down service dicen solo camarera turn down service 11
30 pm,30 pm
A esa hora ya no hace falta descubierta !  En la habitación no había como es normal una carta del director dando la bienvenida ni frutas ni nada ,hora no hace falta descubierta habitacion no normal carta director dando bienvenida frutas nada
El balcón estaba cerrado y nos dicen que bajemos a recepción a firmar un disclaim form si queremos salir al balcón ,balcon cerrado dicen bajemos recepcion firmar disclaim form queremos salir balcon
Haberlo dicho al check in   La decoración de los pasillos con las fotos repetidas de la crin del caballo y los muebles nuevos tipo IKEA no son para este gran hotel   Las amenidades en bit éxitos de plásticos demuestran poco interés por el medio ambiente   El desayuno es vulgar para un hotel…,haberlo dicho check in decoracion pasillos fotos repetidas crin caballo muebles nuevos tipo ikea no gran amenidades bit exitos plasticos demuestran interes medio ambiente desayuno vulgar
Hotel Petit Palace ,petit palace
"Muy bien situado en pleno centro de Sevilla,con todas las comodidades para ir andando a los sitios",bien situado pleno centro sevillacon todas comodidades ir andando sitios
La recepcionista súper agradable salió a buscarnos porque como está tan céntrico con calles estrechas el GPS lo quitamos y decidimos llamar al hotel para que nos indicara mejor,recepcionista super agradable salio buscarnos tan centrico calles estrechas gps quitamos decidimos llamar indicara mejor
"Lo único que la ventana de la habitación era fija y no se puede ventilar,para eso tienes que poner el aire;por lo demás muy bien todo",unico ventana habitacion fija no puede ventilarpara poner airepor demas bien
Normal,normal
Muy bien ubicado,bien ubicado
"Habitación linda, cumplida, bien aprovechados los espacios",habitacion linda cumplida bien aprovechados espacios
"Había algodón, hisopos, carilinas, peine",algodon hisopos carilinas peine
"Jabón líquido para el cuerpo, crema, shampoo y acondicionador",jabon liquido cuerpo crema shampoo acondicionador
Uno de los días pedimos que nos llamaran a un horario y no lo hicieron y nos despertamos tarde,dias pedimos llamaran horario no hicieron despertamos tarde
Hay croissants y budines disponibles en el lobby,croissants budines disponibles lobby
"Desayuno: jugos, leche, café, agua, cereales, panes, croissants, budines, fiambres, quesos, frutos secos, tortilla",desayuno jugos leche cafe agua cereales panes croissants budines fiambres quesos frutos secos tortilla
Había un gorro de baño usado en mi baño,gorro bano usado bano
Había olor a encierro en el cuarto y hacía mucho calor,olor encierro cuarto hacia calor
Más de una toalla tenía manchas amarillentas,toalla manchas amarillentas
"Están arreglando/remodelando algunos de los cuartos y hay obras, por ende bastante ruido",arreglando remodelando cuartos obras ende bastante ruido
Necesario renovar habitaciones,necesario renovar habitaciones
"Necesita un cambio de camas total, los colchones y las almohadas son incómodas",necesita cambio camas total colchones almohadas incomodas
La ducha escaso el caudal de agua y el desayuno mejorar la calidad,ducha escaso caudal agua desayuno mejorar calidad
El wifi muy bueno así como la ubicación del hotel,wifi bueno asi ubicacion
Excelente ubicacion,excelente ubicacion
"La ubicación es perfecta aunque encontrarlo no fue tarea fácil y menoa si se llega a Sevilla en auto (se encuentra sobre una pequeña calle peatonal) por lo que recomiendo seleccionar previamente un estacionamiento cercano ya que no queda alternativa mas que ir caminando para acceder con las valijas) Hotel sencillo, habitaciones pequeñas",ubicacion perfecta aunque encontrarlo no tarea facil menoa llega sevilla auto encuentra pequena calle peatonal recomiendo seleccionar previamente estacionamiento cercano no queda alternativa ir caminando acceder valijas sencillo habitaciones pequenas
Personal muy amable ya tengo ante cualquier requerimiento,personal amable cualquier requerimiento
Fin de semana en Sevilla,fin semana sevilla
"Buena localización, el hotel en si bastante acogedor, aunque quedan detallles por mejorar, como la comodidad del sofá cama (bastante incómodo para niños, mucho peor para un adulto)",buena localizacion bastante acogedor aunque quedan detales mejorar comodidad sofa cama bastante incomodo ninos peor adulto
El personal bastante amable,personal bastante amable
Puede mejorar,puede mejorar
Calor en el dormitorio,calor dormitorio
Escaleras incómodas en dormitorio,escaleras incomodas dormitorio
La reserva de parking debería dejarse echa por teléfono,reserva parking deberia dejarse echa telefono
Tuvimos que llevar el coche a un parking público en el que me rozaron el coche y al cual teníamos a una distancia de 15 minutos andando,llevar coche parking publico rozaron coche distancia 15 minutos andando
Aceptable,aceptable
"precio pagado ha sido bastante caro para una noche, sin vistas, ni desayuno, y sin garaje",precio pagado sido bastante caro noche sin vistas desayuno sin garaje
"También la terraza con vistas muy bonitas, pero sin zona de fumadores, teniendo que bajar tantas plantas para fumar",terraza vistas bonitas sin zona fumadores bajar tantas plantas fumar
Personal poco servicial,personal servicial
Hemos pasado 2 noches en este hotel y la verdad que nos hemos ido con mal sabor de boca,pasado 2 noches verdad ido mal sabor boca
"A la llegada el personal de recepción muy seco y poco amable, como no estaba la habitación lista salimos a dar un paseo y a la vuelta ya en la habitación cruzandonos a la entrada con personal del departamento de pisos han entrado a la habitación sin siquiera tocar la puerta ni dar tiempo a decir nada",llegada personal recepcion seco amable no habitacion lista salimos dar paseo vuelta habitacion cruzandonos entrada personal departamento pisos entrado habitacion sin siquiera tocar puerta dar tiempo decir nada
"La habitación limpia y camas cómodas, eso sí un poco pequeñas",habitacion limpia camas comodas pequenas
Pedimos una plancha y no tenían sólo servicio de lavandería,pedimos plancha no solo servicio lavanderia
El desayuno muy bien pero la zona del Buffet muy pequeña para todo el producto que ofrecen,desayuno bien zona buffet pequena producto ofrecen
Pedimos agua durante el desayuno y el personal de restaurante nos dijo que la teníamos en el buffet que la cogieramos nosotros mismos,pedimos agua desayuno personal restaurante dijo buffet cogieramos mismos
Conclusión hotel correcto y bien situado…,conclusion correcto bien situado
Muy pretencioso para poca cosa,pretencioso poca cosa
Hotel bonito en sitio,bonito sitio
"Decoración bonita, cuenta  con un jardín y estanque interior que le dan un aspecto muy bonito",decoracion bonita cuenta jardin estanque interior dan aspecto bonito
"Sin embargo, tiene muchos peros que no le hacen merecedor de ser un Barcelo y del precio de las habitaciones finalmente",sin embargo peros no hacen merecedor ser barcelo precio habitaciones finalmente
Lo use para hacer un triatlón por su cercanía a la salida y meta,use hacer triatlon cercania salida meta
"No lo usaría con la familia, ni mucho menos para un viaje de pareja ya que está llenísimo de niños ruidosos",no usaria familia menos viaje pareja llenisimo ninos ruidosos
Poca información y habitaciones regular¡ ,poca informacion habitaciones regular
"Referente al último alojamiento en el hotel Barceló Sevilla Renacimiento, en Avenida Alvaro Alonso Barba, Sevilla, este pasado fin de semana",referente ultimo alojamiento barcelo sevilla renacimiento avenida alvaro alonso barba sevilla pasado fin semana
"A nuestra llegada la recepción no me dio ninguna información sobre la instalación, zonas etc, incluso al preguntar si teníamos alguna ventaja por se (clientexx), no me comentan nada, solo que la habitación tarda un poco",llegada recepcion no dio ninguna informacion instalacion zonas etc incluso preguntar alguna ventaja clientexx no comentan nada solo habitacion tarda
